work_year,experience_level,employment_type,job_title,salary,salary_currency,salary_in_usd,employee_residence,remote_ratio,company_location,company_size
2024,SE,FT,Data Engineer,100200,USD,100200,US,0,US,M
2024,SE,FT,Data Scientist,238400,USD,238400,US,0,US,M
2024,SE,FT,Data Scientist,140300,USD,140300,US,0,US,M
2024,SE,FT,Data Scientist,215000,USD,215000,US,0,US,M
2024,SE,FT,Data Scientist,100200,USD,100200,US,0,US,M
2024,SE,FT,Data Scientist,150000,USD,150000,US,0,US,M
2024,SE,FT,Data Scientist,85000,USD,85000,US,0,US,M
2024,MI,FT,Data Engineer,120000,CHF,136363,CH,50,CH,L
2024,SE,FT,Data Engineer,182600,USD,182600,US,0,US,M
2024,SE,FT,Data Engineer,105800,USD,105800,US,0,US,M
2024,SE,FT,Data Analyst,96600,USD,96600,US,0,US,M
2024,SE,FT,Data Analyst,55200,USD,55200,US,0,US,M
2024,EN,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,EN,FT,Data Analyst,112000,USD,112000,US,0,US,M
2024,SE,FT,Data Engineer,217508,USD,217508,US,0,US,M
2024,SE,FT,Data Engineer,177961,USD,177961,US,0,US,M
2024,MI,FT,Data Scientist,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Scientist,90950,USD,90950,US,0,US,M
2024,SE,FT,Data Scientist,198000,USD,198000,US,0,US,M
2024,SE,FT,Data Scientist,144000,USD,144000,US,0,US,M
2024,SE,FT,Data Analyst,132974,USD,132974,US,0,US,M
2024,SE,FT,Data Analyst,88670,USD,88670,US,0,US,M
2024,SE,FT,Data Scientist,286000,USD,286000,US,0,US,M
2024,SE,FT,Data Scientist,143000,USD,143000,US,0,US,M
2024,MI,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
2024,SE,FT,Data Analyst,122500,USD,122500,US,100,US,M
2024,SE,FT,Machine Learning Engineer,229900,USD,229900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,201400,USD,201400,US,0,US,M
2024,SE,FT,Data Scientist,185400,USD,185400,US,0,US,M
2024,SE,FT,Data Scientist,92700,USD,92700,US,0,US,M
2024,MI,FT,Data Scientist,170000,USD,170000,US,100,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2024,MI,FT,Data Engineer,198000,USD,198000,US,100,US,M
2024,MI,FT,Data Engineer,132000,USD,132000,US,100,US,M
2024,EX,FT,Data Engineer,312287,USD,312287,US,0,US,M
2024,EX,FT,Data Engineer,208122,USD,208122,US,0,US,M
2024,SE,FT,Machine Learning Engineer,157476,USD,157476,US,100,US,M
2024,SE,FT,Machine Learning Engineer,104981,USD,104981,US,100,US,M
2024,SE,FT,Data Engineer,180000,USD,180000,US,100,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,223600,USD,223600,US,0,US,L
2024,MI,FT,Machine Learning Engineer,115000,USD,115000,US,0,US,L
2024,MI,FT,Data Engineer,118300,USD,118300,CA,0,CA,M
2024,MI,FT,Data Engineer,94600,USD,94600,CA,0,CA,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,100,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,100,US,M
2024,MI,FT,Data Scientist,116259,USD,116259,AU,0,AU,M
2024,MI,FT,Data Scientist,88995,USD,88995,AU,0,AU,M
2024,MI,FT,Data Scientist,135000,USD,135000,US,0,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,SE,FT,Data Engineer,167000,USD,167000,US,0,US,M
2024,SE,FT,Data Analyst,65000,GBP,81250,GB,0,GB,M
2024,SE,FT,Data Analyst,60000,GBP,75000,GB,0,GB,M
2024,MI,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,MI,FT,Data Analyst,60000,USD,60000,US,0,US,M
2024,SE,FT,Data Engineer,210000,USD,210000,US,100,US,M
2024,SE,FT,Data Engineer,190000,USD,190000,US,100,US,M
2024,EN,FT,Data Analyst,83300,USD,83300,US,0,US,M
2024,EN,FT,Data Analyst,47500,USD,47500,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2024,SE,FT,Data Engineer,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,94000,USD,94000,US,0,US,M
2024,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M
2024,SE,FT,Data Engineer,94500,USD,94500,US,0,US,M
2024,EN,FT,Machine Learning Engineer,157900,USD,157900,CA,100,CA,M
2024,EN,FT,Machine Learning Engineer,105300,USD,105300,CA,100,CA,M
2024,MI,FT,Data Engineer,97000,USD,97000,US,0,US,M
2024,MI,FT,Data Engineer,62000,USD,62000,US,0,US,M
2024,MI,FT,Data Scientist,194200,USD,194200,US,0,US,M
2024,MI,FT,Data Scientist,110400,USD,110400,US,0,US,M
2024,SE,FT,Data Analyst,96600,USD,96600,US,0,US,M
2024,SE,FT,Data Analyst,55200,USD,55200,US,0,US,M
2024,MI,FT,Machine Learning Engineer,174000,USD,174000,US,100,US,M
2024,MI,FT,Machine Learning Engineer,147900,USD,147900,US,100,US,M
2024,SE,FT,Data Engineer,145000,USD,145000,US,0,US,M
2024,SE,FT,Data Engineer,104000,USD,104000,US,0,US,M
2024,EN,FT,Data Analyst,40000,USD,40000,BR,0,BR,M
2024,EN,FT,Data Analyst,30000,USD,30000,BR,0,BR,M
2024,SE,FT,Machine Learning Engineer,550000,USD,550000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,310000,USD,310000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,550000,USD,550000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,310000,USD,310000,US,0,US,M
2024,MI,FT,Data Analyst,135000,USD,135000,US,0,US,M
2024,MI,FT,Data Analyst,120000,USD,120000,US,0,US,M
2024,SE,FT,Data Engineer,198433,USD,198433,US,100,US,M
2024,SE,FT,Data Engineer,119060,USD,119060,US,100,US,M
2024,SE,FT,Machine Learning Engineer,270000,USD,270000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,153000,USD,153000,US,0,US,M
2024,EN,FT,Data Analyst,93500,USD,93500,US,0,US,M
2024,EN,FT,Data Analyst,53300,USD,53300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,179000,USD,179000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,112000,USD,112000,US,0,US,M
2024,SE,FT,Data Analyst,197100,USD,197100,US,100,US,M
2024,SE,FT,Data Analyst,131414,USD,131414,US,100,US,M
2024,EN,FT,Data Analyst,36500,GBP,45625,GB,0,GB,M
2024,EN,FT,Data Analyst,34000,GBP,42500,GB,0,GB,M
2024,SE,FT,Data Scientist,197000,USD,197000,US,0,US,M
2024,SE,FT,Data Scientist,106000,USD,106000,US,0,US,M
2024,SE,FT,Data Scientist,220000,USD,220000,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,SE,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,EX,FT,Machine Learning Engineer,259850,USD,259850,US,0,US,M
2024,EX,FT,Machine Learning Engineer,179200,USD,179200,US,0,US,M
2024,SE,FT,Data Analyst,130000,USD,130000,US,100,US,M
2024,SE,FT,Data Analyst,120000,USD,120000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M
2024,SE,FT,Machine Learning Engineer,233840,USD,233840,US,0,US,M
2024,SE,FT,Data Scientist,185000,USD,185000,US,0,US,M
2024,SE,FT,Data Scientist,175000,USD,175000,US,0,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,100,US,M
2024,MI,FT,Data Scientist,90000,USD,90000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,215000,USD,215000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Engineer,142500,USD,142500,US,0,US,M
2024,MI,FT,Data Engineer,120000,USD,120000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,324000,USD,324000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,159000,USD,159000,US,0,US,M
2024,MI,FT,Data Scientist,247600,USD,247600,US,0,US,L
2024,MI,FT,Data Scientist,127300,USD,127300,US,0,US,L
2024,SE,FT,Machine Learning Engineer,309000,USD,309000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,142000,USD,142000,US,0,US,M
2024,SE,FT,Data Scientist,284500,CHF,323295,CH,50,CH,L
2024,SE,FT,Data Scientist,206000,USD,206000,US,0,US,M
2024,SE,FT,Data Scientist,106605,USD,106605,US,0,US,M
2024,SE,FT,Data Engineer,215000,USD,215000,US,0,US,M
2024,SE,FT,Data Engineer,190000,USD,190000,US,0,US,M
2024,MI,FT,Data Engineer,118400,USD,118400,US,0,US,M
2024,MI,FT,Data Engineer,100700,USD,100700,US,0,US,M
2024,MI,FT,Data Scientist,200300,USD,200300,US,0,US,M
2024,MI,FT,Data Scientist,151500,USD,151500,US,0,US,M
2024,SE,FT,Data Engineer,125000,USD,125000,US,0,US,M
2024,SE,FT,Data Engineer,106500,USD,106500,US,0,US,M
2024,SE,FT,Data Scientist,136000,USD,136000,US,0,US,M
2024,SE,FT,Data Scientist,97000,USD,97000,US,0,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,100,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2024,SE,FT,Data Engineer,221630,USD,221630,US,0,US,M
2024,SE,FT,Data Engineer,199467,USD,199467,US,0,US,M
2024,SE,FT,Machine Learning Engineer,176000,USD,176000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Scientist,172200,USD,172200,US,0,US,M
2024,MI,FT,Data Scientist,131200,USD,131200,US,0,US,M
2024,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2024,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
2024,SE,FT,Data Engineer,195000,USD,195000,US,100,US,M
2024,SE,FT,Data Engineer,147500,USD,147500,US,100,US,M
2024,MI,FT,Machine Learning Engineer,150000,USD,150000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,120000,USD,120000,US,0,US,M
2024,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,EN,FT,Data Analyst,65000,USD,65000,US,0,US,M
2024,SE,FT,Data Analyst,192500,USD,192500,US,100,US,M
2024,SE,FT,Data Analyst,122500,USD,122500,US,100,US,M
2024,SE,FT,Data Engineer,265200,USD,265200,US,0,US,M
2024,SE,FT,Data Engineer,138000,USD,138000,US,0,US,M
2024,EN,FT,Data Analyst,82000,USD,82000,US,100,US,M
2024,EN,FT,Data Analyst,64000,USD,64000,US,100,US,M
2024,MI,FT,Data Scientist,147400,USD,147400,US,0,US,M
2024,MI,FT,Data Scientist,135097,USD,135097,US,0,US,M
2024,SE,FT,Data Engineer,212000,USD,212000,US,0,US,M
2024,SE,FT,Data Engineer,93300,USD,93300,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,MI,FT,Data Engineer,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Engineer,55000,GBP,68750,GB,0,GB,M
2024,SE,FT,Data Engineer,40000,GBP,50000,GB,0,GB,M
2024,EN,FT,Data Analyst,88800,USD,88800,US,0,US,M
2024,EN,FT,Data Analyst,64600,USD,64600,US,0,US,M
2024,MI,FT,Data Scientist,86218,USD,86218,CA,0,CA,M
2024,MI,FT,Data Scientist,68975,USD,68975,CA,0,CA,M
2024,SE,FT,Data Scientist,101763,USD,101763,CA,0,CA,M
2024,SE,FT,Data Scientist,81410,USD,81410,CA,0,CA,M
2024,MI,FT,Data Analyst,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Analyst,73100,USD,73100,US,0,US,M
2024,EX,FT,Data Engineer,258500,USD,258500,US,0,US,M
2024,EX,FT,Data Engineer,191857,USD,191857,US,0,US,M
2024,MI,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,MI,FT,Data Scientist,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Scientist,145000,USD,145000,US,0,US,M
2024,MI,FT,Data Scientist,116000,USD,116000,US,0,US,M
2024,MI,FT,Data Scientist,176000,USD,176000,US,100,US,M
2024,MI,FT,Data Scientist,117000,USD,117000,US,100,US,M
2024,EN,FT,Data Analyst,153000,USD,153000,US,100,US,M
2024,EN,FT,Data Analyst,96000,USD,96000,US,100,US,M
2024,EX,FT,Data Engineer,219650,USD,219650,US,100,US,M
2024,EX,FT,Data Engineer,136000,USD,136000,US,100,US,M
2024,EN,FT,Data Analyst,153000,USD,153000,US,100,US,M
2024,EN,FT,Data Analyst,96000,USD,96000,US,100,US,M
2024,MI,FT,Data Engineer,80000,USD,80000,US,100,US,M
2024,MI,FT,Data Engineer,67000,USD,67000,US,100,US,M
2024,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2024,MI,FT,Data Engineer,85000,USD,85000,US,100,US,M
2024,SE,FT,Data Engineer,135000,USD,135000,US,0,US,M
2024,SE,FT,Data Engineer,115000,USD,115000,US,0,US,M
2024,MI,FT,Data Engineer,143000,USD,143000,US,0,US,M
2024,MI,FT,Data Engineer,102000,USD,102000,US,0,US,M
2024,SE,FT,Data Scientist,214500,USD,214500,US,0,US,M
2024,SE,FT,Data Scientist,157500,USD,157500,US,0,US,M
2024,SE,FT,Data Engineer,194500,USD,194500,US,0,US,M
2024,SE,FT,Data Engineer,146266,USD,146266,US,0,US,M
2024,MI,FT,Machine Learning Engineer,223100,USD,223100,US,0,US,M
2024,MI,FT,Machine Learning Engineer,126400,USD,126400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,229900,USD,229900,US,0,US,M
2024,SE,FT,Machine Learning Engineer,201400,USD,201400,US,0,US,M
2024,SE,FT,Data Engineer,194500,USD,194500,US,0,US,M
2024,SE,FT,Data Engineer,146266,USD,146266,US,0,US,M
2024,MI,FT,Data Engineer,89000,USD,89000,US,0,US,M
2024,MI,FT,Data Engineer,62300,USD,62300,US,0,US,M
2024,EN,FT,Data Analyst,85000,USD,85000,US,0,US,M
2024,EN,FT,Data Analyst,68000,USD,68000,US,0,US,M
2024,MI,FT,Data Engineer,106100,USD,106100,US,0,US,M
2024,MI,FT,Data Engineer,74300,USD,74300,US,0,US,M
2024,EN,FT,Data Analyst,85420,USD,85420,US,0,US,M
2024,EN,FT,Data Analyst,65400,USD,65400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,175000,USD,175000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,148750,USD,148750,US,0,US,M
2024,MI,FT,Data Scientist,166000,USD,166000,US,0,US,M
2024,MI,FT,Data Scientist,73100,USD,73100,US,0,US,M
2024,EN,FT,Data Analyst,60080,USD,60080,US,0,US,M
2024,EN,FT,Data Analyst,57300,USD,57300,US,0,US,M
2024,SE,FT,Data Engineer,125000,USD,125000,US,100,US,M
2024,SE,FT,Data Engineer,90000,USD,90000,US,100,US,M
2024,SE,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Data Scientist,45000,GBP,56250,GB,0,GB,M
2024,SE,FT,Machine Learning Engineer,247500,USD,247500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,172200,USD,172200,US,0,US,M
2024,MI,FT,Data Scientist,194500,USD,194500,US,0,US,M
2024,MI,FT,Data Scientist,125500,USD,125500,US,0,US,M
2024,EN,FT,Data Analyst,181610,USD,181610,US,0,US,M
2024,EN,FT,Data Analyst,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Scientist,231000,USD,231000,US,100,US,M
2024,SE,FT,Data Scientist,160700,USD,160700,US,100,US,M
2024,SE,FT,Data Engineer,137000,USD,137000,US,0,US,M
2024,SE,FT,Data Engineer,110000,USD,110000,US,0,US,M
2024,EX,FT,Machine Learning Engineer,408500,USD,408500,US,0,US,M
2024,EX,FT,Machine Learning Engineer,233500,USD,233500,US,0,US,M
2023,EN,FT,Data Analyst,25000,EUR,26992,GR,100,GB,S
2024,EN,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,EN,FT,Data Engineer,87550,USD,87550,US,100,US,M
2024,EN,FT,Data Analyst,123625,USD,123625,US,0,US,M
2024,EN,FT,Data Analyst,77265,USD,77265,US,0,US,M
2024,SE,FT,Data Scientist,199700,USD,199700,US,0,US,M
2024,SE,FT,Data Scientist,165100,USD,165100,US,0,US,M
2024,SE,FT,Machine Learning Engineer,188500,USD,188500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,165100,USD,165100,US,0,US,M
2024,EN,FT,Data Analyst,150700,USD,150700,US,0,US,M
2024,EN,FT,Data Analyst,87400,USD,87400,US,0,US,M
2024,MI,FT,Data Engineer,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Engineer,27000,GBP,33750,GB,0,GB,M
2024,SE,FT,Data Engineer,152375,USD,152375,US,100,US,M
2024,SE,FT,Data Engineer,94000,USD,94000,US,100,US,M
2024,SE,FT,Data Scientist,359170,USD,359170,US,0,US,M
2024,SE,FT,Data Scientist,295490,USD,295490,US,0,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,0,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,EN,FT,Data Analyst,122328,USD,122328,US,0,US,M
2024,EN,FT,Data Analyst,71958,USD,71958,US,0,US,M
2024,MI,FT,Data Engineer,45000,GBP,56250,GB,0,GB,M
2024,MI,FT,Data Engineer,35000,GBP,43750,GB,0,GB,M
2024,SE,FT,Data Engineer,201900,USD,201900,US,0,US,M
2024,SE,FT,Data Engineer,97335,USD,97335,US,0,US,M
2024,SE,FT,Machine Learning Engineer,255000,USD,255000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,163000,USD,163000,US,100,US,M
2024,MI,FT,Data Scientist,115000,USD,115000,US,100,US,M
2024,MI,FT,Data Scientist,90500,USD,90500,US,100,US,M
2024,SE,FT,Data Scientist,240000,USD,240000,FR,0,FR,M
2024,SE,FT,Data Scientist,187000,USD,187000,FR,0,FR,M
2024,SE,FT,Data Scientist,210000,USD,210000,US,0,US,M
2024,SE,FT,Data Scientist,160000,USD,160000,US,0,US,M
2024,SE,FT,Data Engineer,122000,USD,122000,US,0,US,M
2024,SE,FT,Data Engineer,94500,USD,94500,US,0,US,M
2024,SE,FT,Machine Learning Engineer,331640,USD,331640,US,0,US,M
2024,SE,FT,Machine Learning Engineer,283780,USD,283780,US,0,US,M
2024,MI,FT,Data Engineer,100000,USD,100000,US,100,US,M
2024,MI,FT,Data Engineer,85000,USD,85000,US,100,US,M
2024,SE,FT,Data Engineer,45000,GBP,56250,GB,100,GB,M
2024,SE,FT,Data Engineer,38000,GBP,47500,GB,100,GB,M
2024,SE,FT,Data Engineer,276000,USD,276000,US,0,US,M
2024,SE,FT,Data Engineer,148000,USD,148000,US,0,US,M
2024,EN,FT,Data Engineer,234000,USD,234000,US,0,US,M
2024,EN,FT,Data Engineer,146000,USD,146000,US,0,US,M
2024,SE,FT,Data Scientist,322000,USD,322000,US,0,US,M
2024,SE,FT,Data Scientist,168000,USD,168000,US,0,US,M
2024,MI,FT,Data Scientist,152000,USD,152000,CA,0,CA,M
2024,MI,FT,Data Scientist,98000,USD,98000,CA,0,CA,M
2024,SE,FT,Data Analyst,115000,USD,115000,US,0,US,M
2024,SE,FT,Data Analyst,105000,USD,105000,US,0,US,M
2024,SE,FT,Data Scientist,80000,GBP,100000,GB,0,GB,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Engineer,146000,USD,146000,US,100,US,M
2024,MI,FT,Data Engineer,110000,USD,110000,US,100,US,M
2024,SE,FT,Data Scientist,297000,USD,297000,US,0,US,M
2024,SE,FT,Data Scientist,138000,USD,138000,US,0,US,M
2024,MI,FT,Machine Learning Engineer,160480,USD,160480,US,0,US,M
2024,MI,FT,Machine Learning Engineer,109920,USD,109920,US,0,US,M
2024,SE,FT,Data Engineer,224000,USD,224000,US,0,US,M
2024,SE,FT,Data Engineer,150000,USD,150000,US,0,US,M
2024,EN,FT,Data Analyst,84000,USD,84000,US,0,US,M
2024,EN,FT,Data Analyst,75800,USD,75800,US,0,US,M
2024,EN,FT,Data Analyst,94600,USD,94600,US,0,US,M
2024,EN,FT,Data Analyst,75700,USD,75700,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2024,MI,FT,Data Engineer,168000,USD,168000,US,0,US,M
2024,MI,FT,Data Engineer,158000,USD,158000,US,0,US,M
2024,SE,FT,Data Scientist,190000,USD,190000,US,100,US,M
2024,SE,FT,Data Scientist,155000,USD,155000,US,100,US,M
2024,SE,FT,Data Scientist,720000,USD,720000,US,100,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,112800,EUR,125333,LT,0,LT,M
2024,SE,FT,Machine Learning Engineer,73200,EUR,81333,LT,0,LT,M
2024,SE,FT,Data Scientist,227000,USD,227000,US,0,US,M
2024,SE,FT,Data Scientist,192780,USD,192780,US,0,US,M
2024,SE,FT,Data Engineer,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,0,US,M
2024,SE,FT,Data Engineer,140000,USD,140000,US,100,US,M
2024,SE,FT,Data Engineer,100000,USD,100000,US,100,US,M
2024,MI,FT,Data Scientist,175000,USD,175000,US,100,US,M
2024,MI,FT,Data Scientist,135000,USD,135000,US,100,US,M
2024,SE,FT,Machine Learning Engineer,184800,USD,184800,CA,100,CA,M
2024,SE,FT,Machine Learning Engineer,123200,USD,123200,CA,100,CA,M
2024,SE,FT,Data Engineer,115000,USD,115000,US,100,US,M
2024,SE,FT,Data Engineer,105000,USD,105000,US,100,US,M
2024,EN,FT,Machine Learning Engineer,157900,USD,157900,CA,100,CA,M
2024,EN,FT,Machine Learning Engineer,105300,USD,105300,CA,100,CA,M
2024,MI,FT,Data Scientist,252000,USD,252000,US,0,US,M
2024,MI,FT,Data Scientist,168000,USD,168000,US,0,US,M
2024,MI,FT,Data Engineer,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Engineer,90000,USD,90000,US,100,US,M
2024,MI,FT,Data Analyst,150000,USD,150000,US,0,US,M
2024,MI,FT,Data Analyst,117000,USD,117000,US,0,US,M
2024,MI,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,MI,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,MI,FT,Data Analyst,150000,USD,150000,US,100,US,M
2024,MI,FT,Data Analyst,120000,USD,120000,US,100,US,M
2024,MI,FT,Data Engineer,148000,USD,148000,US,0,US,M
2024,MI,FT,Data Engineer,106500,USD,106500,US,0,US,M
2024,SE,FT,Data Scientist,170000,USD,170000,US,0,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,70000,GBP,87500,GB,0,GB,M
2024,SE,FT,Data Scientist,50000,GBP,62500,GB,0,GB,M
2024,SE,FT,Data Engineer,220000,USD,220000,CA,0,CA,M
2024,SE,FT,Data Engineer,180000,USD,180000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,278700,USD,278700,US,0,US,M
2024,SE,FT,Machine Learning Engineer,159300,USD,159300,US,0,US,M
2024,SE,FT,Data Analyst,145000,USD,145000,US,0,US,M
2024,SE,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,210000,USD,210000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,178500,USD,178500,US,0,US,M
2024,EX,FT,Machine Learning Engineer,290000,USD,290000,US,0,US,M
2024,EX,FT,Machine Learning Engineer,232000,USD,232000,US,0,US,M
2024,MI,FT,Data Engineer,172400,USD,172400,US,0,US,M
2024,MI,FT,Data Engineer,109000,USD,109000,US,0,US,M
2024,EN,FT,Data Analyst,88800,USD,88800,US,0,US,M
2024,EN,FT,Data Analyst,64600,USD,64600,US,0,US,M
2024,SE,FT,Data Scientist,185900,USD,185900,US,0,US,M
2024,SE,FT,Data Scientist,109400,USD,109400,US,0,US,M
2024,SE,FT,Machine Learning Engineer,234300,USD,234300,US,0,US,M
2024,SE,FT,Machine Learning Engineer,96900,USD,96900,US,0,US,M
2024,EN,FT,Data Analyst,157600,USD,157600,US,0,US,M
2024,EN,FT,Data Analyst,96800,USD,96800,US,0,US,M
2024,EN,FT,Data Analyst,70000,USD,70000,US,0,US,M
2024,EN,FT,Data Analyst,50000,USD,50000,US,0,US,M
2024,EN,FT,Data Analyst,192500,USD,192500,US,0,US,M
2024,EN,FT,Data Analyst,140000,USD,140000,US,0,US,M
2024,MI,FT,Data Scientist,154500,USD,154500,US,0,US,M
2024,MI,FT,Data Scientist,75705,USD,75705,US,0,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,0,US,M
2024,EN,FT,Data Analyst,45700,USD,45700,US,0,US,M
2024,SE,FT,Data Analyst,117000,USD,117000,US,0,US,M
2024,SE,FT,Data Analyst,115765,USD,115765,US,0,US,M
2024,SE,FT,Data Analyst,140000,USD,140000,CA,0,CA,M
2024,SE,FT,Data Analyst,107000,USD,107000,CA,0,CA,M
2024,SE,FT,Machine Learning Engineer,178250,USD,178250,US,100,US,M
2024,SE,FT,Machine Learning Engineer,105500,USD,105500,US,100,US,M
2024,SE,FT,Data Engineer,259700,USD,259700,US,100,US,M
2024,SE,FT,Data Engineer,185500,USD,185500,US,100,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2024,EN,FT,Data Analyst,80000,USD,80000,US,100,US,M
2024,EX,FT,Data Analyst,175000,USD,175000,US,0,US,M
2024,EX,FT,Data Analyst,68000,USD,68000,US,0,US,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,EN,FT,Data Analyst,26800,GBP,33500,GB,0,GB,M
2024,MI,FT,Data Analyst,110000,USD,110000,US,0,US,M
2024,MI,FT,Data Analyst,90000,USD,90000,US,0,US,M
2024,MI,FT,Data Analyst,85000,USD,85000,US,100,US,M
2024,MI,FT,Data Analyst,61800,USD,61800,US,100,US,M
2024,MI,FT,Data Engineer,242100,USD,242100,US,0,US,M
2024,MI,FT,Data Engineer,116200,USD,116200,US,0,US,M
2024,SE,FT,Machine Learning Engineer,250000,USD,250000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,212500,USD,212500,US,0,US,M
2024,SE,FT,Data Scientist,90000,EUR,100000,FR,100,FR,M
2024,SE,FT,Data Scientist,50000,EUR,55555,FR,100,FR,M
2024,MI,FT,Data Analyst,77280,USD,77280,US,0,US,M
2024,MI,FT,Data Analyst,58000,USD,58000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,192000,USD,192000,US,0,US,M
2024,SE,FT,Machine Learning Engineer,164000,USD,164000,US,0,US,M
2024,SE,FT,Data Scientist,130000,USD,130000,US,0,US,M
2024,SE,FT,Data Scientist,120000,USD,120000,US,0,US,M
2024,MI,FT,Data Engineer,200000,USD,200000,US,0,US,M
